# Jeder einzelne Messpunkt.  uncertainty = 0 heisst 'nicht angegeben',
# nicht 'null'.  pressure_Pa = 0 heisst 'nicht angegeben', was in
# diesen Zusammenstellungen Umgebungsdruck bedeutet.
property,database_id,selected,T_K,value,uncertainty,pressure_Pa,frequency_Hz,ambient
dynamic_viscosity,AsVxP,no,3.181500000e+02,1.680000000e-02,1.700000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,AsVxP,no,3.231500000e+02,1.470000000e-02,1.500000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,AsVxP,no,3.281500000e+02,1.290000000e-02,1.300000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,AsVxP,no,3.331500000e+02,1.150000000e-02,1.100000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,AsVxP,no,3.381500000e+02,1.020000000e-02,1.000000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,AsVxP,no,3.431500000e+02,9.190000000e-03,9.200000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,digkO,no,2.931500000e+02,4.270000000e-02,8.500000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,digkO,no,3.031500000e+02,2.820000000e-02,5.600000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,digkO,no,3.131500000e+02,2.000000000e-02,4.000000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,digkO,no,3.231500000e+02,1.490000000e-02,3.000000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,digkO,no,3.331500000e+02,1.150000000e-02,2.300000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,betzi,no,2.831500000e+02,6.840000000e-02,1.200000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,betzi,no,2.931500000e+02,4.370000000e-02,7.000000000e-04,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,betzi,no,3.031500000e+02,3.010000000e-02,5.000000000e-04,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,betzi,no,3.131500000e+02,2.150000000e-02,3.000000000e-04,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,betzi,no,3.231500000e+02,1.630000000e-02,3.000000000e-04,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,betzi,no,3.331500000e+02,1.290000000e-02,2.000000000e-04,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,QtVYt,no,2.931500000e+02,5.050000000e-02,5.100000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,QtVYt,no,2.981500000e+02,4.150000000e-02,4.200000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,QtVYt,no,3.031500000e+02,3.450000000e-02,3.500000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,QtVYt,no,3.131500000e+02,2.480000000e-02,2.500000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,QtVYt,no,3.231500000e+02,1.860000000e-02,1.900000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,QtVYt,no,3.331500000e+02,1.450000000e-02,1.500000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,QtVYt,no,3.431500000e+02,1.170000000e-02,1.200000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,QtVYt,no,3.531500000e+02,9.580000000e-03,9.700000000e-04,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,OUeyu,no,3.031500000e+02,2.800000000e-02,4.500000000e-04,1.010000000e+05,0.000000000e+00,yes
dynamic_viscosity,OUeyu,no,3.131500000e+02,2.041000000e-02,3.300000000e-04,1.010000000e+05,0.000000000e+00,yes
dynamic_viscosity,OUeyu,no,3.231500000e+02,1.535000000e-02,2.500000000e-04,1.010000000e+05,0.000000000e+00,yes
dynamic_viscosity,OUeyu,no,3.331500000e+02,1.208000000e-02,1.900000000e-04,1.010000000e+05,0.000000000e+00,yes
dynamic_viscosity,zQTSF,no,2.900000000e+02,4.600000000e-02,1.000000000e-02,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,zQTSF,no,2.950000000e+02,4.100000000e-02,1.000000000e-02,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,zQTSF,no,3.000000000e+02,3.200000000e-02,1.000000000e-02,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,zQTSF,no,3.050000000e+02,3.100000000e-02,1.000000000e-02,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,zQTSF,no,3.100000000e+02,2.700000000e-02,1.000000000e-02,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,zQTSF,no,3.150000000e+02,2.400000000e-02,1.000000000e-02,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,zQTSF,no,3.200000000e+02,2.200000000e-02,1.000000000e-02,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,zQTSF,no,3.250000000e+02,2.100000000e-02,1.000000000e-02,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,zQTSF,no,3.300000000e+02,1.900000000e-02,1.000000000e-02,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,zQTSF,no,3.350000000e+02,1.800000000e-02,1.000000000e-02,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,zQTSF,no,3.400000000e+02,1.800000000e-02,1.000000000e-02,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,zQTSF,no,3.450000000e+02,1.600000000e-02,1.000000000e-02,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,zQTSF,no,3.500000000e+02,1.500000000e-02,1.000000000e-02,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,zQTSF,no,3.550000000e+02,1.500000000e-02,1.000000000e-02,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,zQTSF,no,3.600000000e+02,1.500000000e-02,1.000000000e-02,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,zQTSF,no,3.650000000e+02,1.300000000e-02,1.000000000e-02,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,bSEGW,no,2.982000000e+02,4.500000000e-02,1.000000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,bSEGW,no,3.082000000e+02,2.700000000e-02,1.000000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,bSEGW,no,3.182000000e+02,1.900000000e-02,1.000000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,bSEGW,no,3.282000000e+02,1.400000000e-02,1.000000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,bSEGW,no,3.382000000e+02,1.100000000e-02,1.000000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,IoLiTec-IL-0006,no,2.981500000e+02,2.520000000e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,yes
dynamic_viscosity,msChq,no,2.991000000e+02,4.300000000e-02,8.000000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,Ggcjo,yes,2.831500000e+02,6.810000000e-02,1.400000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,Ggcjo,yes,2.881500000e+02,5.430000000e-02,1.100000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,Ggcjo,yes,2.931500000e+02,4.412000000e-02,9.200000000e-04,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,Ggcjo,yes,2.981500000e+02,3.637000000e-02,7.600000000e-04,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,Ggcjo,yes,3.031500000e+02,3.039000000e-02,6.300000000e-04,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,Ggcjo,yes,3.081500000e+02,2.570000000e-02,5.400000000e-04,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,Ggcjo,yes,3.131500000e+02,2.197000000e-02,4.600000000e-04,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,Ggcjo,yes,3.181500000e+02,1.896000000e-02,4.000000000e-04,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,Ggcjo,yes,3.231500000e+02,1.651000000e-02,3.400000000e-04,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,Ggcjo,yes,3.281500000e+02,1.449000000e-02,3.000000000e-04,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,Ggcjo,yes,3.331500000e+02,1.281000000e-02,2.700000000e-04,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,Ggcjo,yes,3.381500000e+02,1.141000000e-02,2.400000000e-04,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,Ggcjo,yes,3.431500000e+02,1.022000000e-02,2.100000000e-04,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,Ggcjo,yes,3.481500000e+02,9.210000000e-03,1.900000000e-04,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,Ggcjo,yes,3.531500000e+02,8.340000000e-03,1.700000000e-04,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,Ggcjo,yes,3.581500000e+02,7.600000000e-03,1.600000000e-04,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,Ggcjo,yes,3.631500000e+02,6.950000000e-03,1.500000000e-04,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,Ggcjo,yes,3.681500000e+02,6.380000000e-03,1.300000000e-04,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,Ggcjo,yes,3.731500000e+02,5.890000000e-03,1.200000000e-04,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,yElBS,no,2.981000000e+02,3.600000000e-02,1.000000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,Pmcvv,no,2.931500000e+02,4.570000000e-02,2.800000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,Pmcvv,no,3.031500000e+02,3.050000000e-02,1.900000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,Pmcvv,no,3.131500000e+02,2.180000000e-02,1.300000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,Pmcvv,no,3.231500000e+02,1.640000000e-02,1.000000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,gYCnl,no,2.781500000e+02,9.520000000e-02,1.100000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,gYCnl,no,2.831500000e+02,7.394000000e-02,7.500000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,gYCnl,no,2.881500000e+02,5.865000000e-02,5.300000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,gYCnl,no,2.931500000e+02,4.734000000e-02,4.400000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,gYCnl,no,2.981500000e+02,3.884000000e-02,3.600000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,gYCnl,no,3.031500000e+02,3.231000000e-02,3.000000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,gYCnl,no,3.081500000e+02,2.722000000e-02,2.500000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,gYCnl,no,3.131500000e+02,2.319000000e-02,2.100000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,gYCnl,no,3.181500000e+02,1.997000000e-02,1.800000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,gYCnl,no,3.231500000e+02,1.735000000e-02,1.600000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,gYCnl,no,3.281500000e+02,1.521000000e-02,1.400000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,gYCnl,no,3.331500000e+02,1.342000000e-02,1.200000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,gYCnl,no,3.381500000e+02,1.194000000e-02,1.100000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,gYCnl,no,3.431500000e+02,1.068200000e-02,9.800000000e-05,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,gYCnl,no,3.481500000e+02,9.611000000e-03,8.900000000e-05,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,gYCnl,no,3.531500000e+02,8.695000000e-03,8.000000000e-05,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,gYCnl,no,3.581500000e+02,7.908000000e-03,7.300000000e-05,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,gYCnl,no,3.631500000e+02,7.225000000e-03,6.700000000e-05,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,ORIXr,no,2.981500000e+02,3.700000000e-02,4.000000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,OhwlC,no,2.730000000e+02,8.900000000e-02,1.100000000e-02,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,OhwlC,no,2.830000000e+02,5.620000000e-02,1.700000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,OhwlC,no,2.930000000e+02,3.790000000e-02,2.000000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,OhwlC,no,3.030000000e+02,2.690000000e-02,1.400000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,OhwlC,no,3.130000000e+02,1.990000000e-02,1.000000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,OhwlC,no,3.230000000e+02,1.527000000e-02,8.100000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,OhwlC,no,3.330000000e+02,1.205000000e-02,6.500000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,OhwlC,no,3.430000000e+02,9.740000000e-03,5.300000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,OhwlC,no,3.530000000e+02,8.050000000e-03,4.400000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,fvxjt,no,2.881500000e+02,5.550000000e-02,1.400000000e-03,1.010000000e+05,0.000000000e+00,yes
dynamic_viscosity,fvxjt,no,2.981500000e+02,3.690000000e-02,1.900000000e-03,1.010000000e+05,0.000000000e+00,yes
dynamic_viscosity,fvxjt,no,3.081500000e+02,2.600000000e-02,1.400000000e-03,1.010000000e+05,0.000000000e+00,yes
dynamic_viscosity,fvxjt,no,3.181500000e+02,1.920000000e-02,1.000000000e-03,1.010000000e+05,0.000000000e+00,yes
dynamic_viscosity,RsolW,no,2.881500000e+02,5.550000000e-02,1.400000000e-03,1.010000000e+05,0.000000000e+00,yes
dynamic_viscosity,RsolW,no,2.981500000e+02,3.690000000e-02,1.200000000e-03,1.010000000e+05,0.000000000e+00,yes
dynamic_viscosity,RsolW,no,3.081500000e+02,2.600000000e-02,8.500000000e-04,1.010000000e+05,0.000000000e+00,yes
dynamic_viscosity,RsolW,no,3.181500000e+02,1.917000000e-02,6.300000000e-04,1.010000000e+05,0.000000000e+00,yes
dynamic_viscosity,nfhke,no,2.825500000e+02,6.780000000e-02,7.200000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,nfhke,no,2.938500000e+02,4.340000000e-02,4.700000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,nfhke,no,3.138500000e+02,2.330000000e-02,2.400000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,nfhke,no,3.236500000e+02,1.840000000e-02,1.900000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,nfhke,no,3.040500000e+02,3.090000000e-02,3.300000000e-03,1.200000000e+05,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.040500000e+02,3.110000000e-02,3.300000000e-03,6.800000000e+05,0.000000000e+00,no
dynamic_viscosity,nfhke,no,2.825500000e+02,6.910000000e-02,7.300000000e-03,7.000000000e+05,0.000000000e+00,no
dynamic_viscosity,nfhke,no,2.938500000e+02,4.370000000e-02,4.700000000e-03,7.000000000e+05,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.138500000e+02,2.340000000e-02,2.400000000e-03,7.000000000e+05,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.236500000e+02,1.860000000e-02,1.900000000e-03,7.000000000e+05,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.237500000e+02,1.850000000e-02,1.900000000e-03,1.200000000e+06,0.000000000e+00,no
dynamic_viscosity,nfhke,no,2.825500000e+02,7.010000000e-02,7.400000000e-03,1.700000000e+06,0.000000000e+00,no
dynamic_viscosity,nfhke,no,2.938500000e+02,4.410000000e-02,4.800000000e-03,1.700000000e+06,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.236500000e+02,1.870000000e-02,2.000000000e-03,1.700000000e+06,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.040500000e+02,3.120000000e-02,3.300000000e-03,1.730000000e+06,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.137500000e+02,2.380000000e-02,2.500000000e-03,1.760000000e+06,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.237500000e+02,1.870000000e-02,2.000000000e-03,2.300000000e+06,0.000000000e+00,no
dynamic_viscosity,nfhke,no,2.825500000e+02,7.160000000e-02,7.600000000e-03,2.700000000e+06,0.000000000e+00,no
dynamic_viscosity,nfhke,no,2.938500000e+02,4.440000000e-02,4.800000000e-03,2.700000000e+06,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.040500000e+02,3.140000000e-02,3.300000000e-03,2.710000000e+06,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.137500000e+02,2.410000000e-02,2.500000000e-03,2.730000000e+06,0.000000000e+00,no
dynamic_viscosity,nfhke,no,2.938500000e+02,4.490000000e-02,4.900000000e-03,4.200000000e+06,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.237500000e+02,1.890000000e-02,2.000000000e-03,4.200000000e+06,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.040500000e+02,3.220000000e-02,3.400000000e-03,4.300000000e+06,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.137500000e+02,2.450000000e-02,2.600000000e-03,4.350000000e+06,0.000000000e+00,no
dynamic_viscosity,nfhke,no,2.825500000e+02,7.290000000e-02,7.700000000e-03,4.400000000e+06,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.237500000e+02,1.890000000e-02,2.000000000e-03,4.500000000e+06,0.000000000e+00,no
dynamic_viscosity,nfhke,no,2.825500000e+02,7.430000000e-02,7.900000000e-03,6.100000000e+06,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.237500000e+02,1.900000000e-02,2.000000000e-03,6.100000000e+06,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.137500000e+02,2.490000000e-02,2.600000000e-03,6.270000000e+06,0.000000000e+00,no
dynamic_viscosity,nfhke,no,2.937500000e+02,4.610000000e-02,5.000000000e-03,6.300000000e+06,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.040500000e+02,3.260000000e-02,3.400000000e-03,6.340000000e+06,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.237500000e+02,1.940000000e-02,2.000000000e-03,6.600000000e+06,0.000000000e+00,no
dynamic_viscosity,nfhke,no,2.825500000e+02,7.550000000e-02,8.000000000e-03,8.200000000e+06,0.000000000e+00,no
dynamic_viscosity,nfhke,no,2.937500000e+02,4.750000000e-02,5.200000000e-03,8.200000000e+06,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.237500000e+02,1.930000000e-02,2.000000000e-03,8.200000000e+06,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.137500000e+02,2.510000000e-02,2.600000000e-03,8.230000000e+06,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.040500000e+02,3.310000000e-02,3.500000000e-03,8.250000000e+06,0.000000000e+00,no
dynamic_viscosity,nfhke,no,2.937500000e+02,4.840000000e-02,5.200000000e-03,1.010000000e+07,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.136500000e+02,2.570000000e-02,2.700000000e-03,1.017000000e+07,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.237500000e+02,1.970000000e-02,2.100000000e-03,1.020000000e+07,0.000000000e+00,no
dynamic_viscosity,nfhke,no,2.825500000e+02,7.610000000e-02,8.000000000e-03,1.030000000e+07,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.039500000e+02,3.420000000e-02,3.600000000e-03,1.030000000e+07,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.138500000e+02,2.560000000e-02,2.700000000e-03,1.030000000e+07,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.040500000e+02,3.430000000e-02,3.600000000e-03,1.221000000e+07,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.136500000e+02,2.600000000e-02,2.700000000e-03,1.229000000e+07,0.000000000e+00,no
dynamic_viscosity,nfhke,no,2.937500000e+02,4.930000000e-02,5.400000000e-03,1.240000000e+07,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.237500000e+02,1.990000000e-02,2.100000000e-03,1.240000000e+07,0.000000000e+00,no
dynamic_viscosity,nfhke,no,2.825500000e+02,7.790000000e-02,8.200000000e-03,1.290000000e+07,0.000000000e+00,no
dynamic_viscosity,nfhke,no,2.825500000e+02,7.930000000e-02,8.400000000e-03,1.410000000e+07,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.136500000e+02,2.620000000e-02,2.700000000e-03,1.410000000e+07,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.040500000e+02,3.520000000e-02,3.700000000e-03,1.430000000e+07,0.000000000e+00,no
dynamic_viscosity,nfhke,no,3.237500000e+02,2.010000000e-02,2.100000000e-03,1.430000000e+07,0.000000000e+00,no
dynamic_viscosity,nfhke,no,2.938500000e+02,4.970000000e-02,5.400000000e-03,1.450000000e+07,0.000000000e+00,no
dynamic_viscosity,MNOJj,no,2.691500000e+02,1.450000000e-01,4.600000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,MNOJj,no,2.731500000e+02,1.141000000e-01,3.400000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,MNOJj,no,2.781500000e+02,8.690000000e-02,2.500000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,MNOJj,no,2.881500000e+02,5.410000000e-02,1.500000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,MNOJj,no,2.931500000e+02,4.420000000e-02,1.200000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,MNOJj,no,2.981500000e+02,3.617000000e-02,9.800000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,MNOJj,no,3.031500000e+02,3.013000000e-02,8.200000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,MNOJj,no,3.131500000e+02,2.177000000e-02,5.900000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,MNOJj,no,3.231500000e+02,1.635000000e-02,4.500000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,MNOJj,no,3.331500000e+02,1.270000000e-02,3.500000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,MNOJj,no,3.431500000e+02,1.012000000e-02,2.800000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,MNOJj,no,3.531500000e+02,8.230000000e-03,2.200000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,tvrlz,no,2.831500000e+02,1.100000000e-01,1.800000000e-02,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,tvrlz,no,2.931500000e+02,6.650000000e-02,4.400000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,tvrlz,no,3.031500000e+02,4.290000000e-02,2.400000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,tvrlz,no,3.131500000e+02,2.940000000e-02,1.600000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,wHHbE,no,2.931500000e+02,6.650000000e-02,2.700000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,YoAlq,no,2.830000000e+02,7.000000000e-02,8.000000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,YoAlq,no,2.880000000e+02,5.530000000e-02,6.000000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,YoAlq,no,2.931000000e+02,4.490000000e-02,5.000000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,YoAlq,no,2.980000000e+02,3.700000000e-02,4.000000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,YoAlq,no,3.031000000e+02,3.050000000e-02,3.000000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,YoAlq,no,3.080000000e+02,2.590000000e-02,2.000000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,YoAlq,no,3.130000000e+02,2.190000000e-02,2.000000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,YoAlq,no,3.180000000e+02,1.900000000e-02,2.000000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,YoAlq,no,3.230000000e+02,1.660000000e-02,2.000000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,YoAlq,no,3.281000000e+02,1.460000000e-02,1.000000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,YoAlq,no,3.331000000e+02,1.290000000e-02,1.000000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,YoAlq,no,3.379000000e+02,1.170000000e-02,1.000000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,YoAlq,no,3.430000000e+02,1.020000000e-02,1.000000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,YoAlq,no,3.479000000e+02,9.300000000e-03,1.000000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,YoAlq,no,3.529000000e+02,9.000000000e-03,1.000000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,McoOT,no,2.831000000e+02,5.740000000e-02,2.500000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,McoOT,no,2.931500000e+02,3.820000000e-02,2.700000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,McoOT,no,3.031500000e+02,2.710000000e-02,1.900000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,McoOT,no,3.131500000e+02,2.000000000e-02,1.400000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,McoOT,no,3.231500000e+02,1.540000000e-02,1.100000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,McoOT,no,3.331500000e+02,1.210000000e-02,8.900000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,McoOT,no,3.431500000e+02,9.770000000e-03,7.300000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,McoOT,no,3.531500000e+02,8.080000000e-03,6.200000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,McoOT,no,3.631500000e+02,6.790000000e-03,5.300000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,MzyDH,no,2.931500000e+02,4.550000000e-02,3.700000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,MzyDH,no,2.981500000e+02,3.750000000e-02,3.000000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,MzyDH,no,3.031500000e+02,3.130000000e-02,2.500000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,MzyDH,no,3.081500000e+02,2.650000000e-02,2.100000000e-03,1.013250000e+05,0.000000000e+00,yes
